survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,count,size_class,est_size,substrate,instream_cover,overhead_cover,hydrology,water_depth_m,run,tagged,clipped,location,survey_type,section_type,fork_length,bank_distance,visibility,section_number,temperature,species
76,2011-08-22,1350,NA,2.93,02:55:00,NA,NA,NA,408,3,IV,100,2,C,0,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,20,NA
76,2011-08-22,1350,NA,2.93,02:55:00,NA,NA,NA,408,6,IV,150,2,C,0,NA,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,20,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,424,1,IV,150,4,A,0,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,424,12,III,80,4,B,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,424,1,III,85,4,A,0,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,424,1,IV,200,4,A,0,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,424,6,IV,100,4,B,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,50,IV,150,2,A,0,NA,1.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,50,IV,100,3,B,0,NA,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,50,II,60,3,B,0,NA,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,50,III,85,3,E,0,NA,0.6,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,25,I,40,3,E,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,2,V,400,2,C,0,NA,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,20,II,60,2,C,0,NA,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,426,20,IV,100,3,C,0,NA,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,15,III,95,4,A,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,3,IV,115,4,A,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,15,IV,100,2,B,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,25,IV,100,4,A,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,10,IV,120,4,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,441,3,II,60,4,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,445,2,V,375,3,B,0,NA,0.75,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,445,10,II,50,2,A,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,445,15,IV,110,3,A,0,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,445,50,IV,130,3,A,0,NA,0.6,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,1,IV,150,4,A,0,NA,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,10,IV,100,4,A,0,NA,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,15,III,75,4,A,0,NA,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,5,IV,200,2,C,2,NA,2.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,40,IV,100,2,C,2,NA,2.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,40,III,75,2,C,2,NA,2.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,15,I,40,5,E,0,NA,0.65,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,25,I,35,6,A,0,NA,0.85,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,1,V,300,2,B,2,NA,1.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,80,IV,120,2,B,2,NA,1.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,451,80,II,65,2,B,2,NA,1.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,20,III,85,3,A,0,NA,0.35,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,50,IV,125,3,A,0,NA,0.35,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,20,II,65,2,E,2,NA,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,60,IV,150,2,E,2,NA,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,10,V,300,2,E,2,NA,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,2,IV,125,2,E,2,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,Largemouth Bass
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,486,2,III,75,2,E,2,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,Largemouth Bass
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,487,3,IV,200,3,A,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,487,5,IV,150,3,A,0,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,487,9,IV,100,3,A,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,500,25,II,65,2,E,0,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,499,100,IV,100,2,B,2,NA,1.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,499,100,IV,150,2,B,2,NA,1.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,449,20,IV,250,2,B,2,NA,1.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,449,20,V,350,2,B,2,NA,1.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,449,2,IV,100,2,B,2,NA,1.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,Largemouth Bass
77,2011-08-23,1350,sunny,4.18,02:30:00,NA,NA,NA,500,2,IV,200,3,A,0,NA,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,NA
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,25,I,40,3,A,0,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,35,I,50,1,E,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,25,I,70,1,E,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,50,II,75,1,E,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,40,3,B,0,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,45,3,A,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,40,3,A,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,45,3,B,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,15,I,45,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,40,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,4,I,40,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,3,I,30,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,40,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,50,2,A,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,II,65,2,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,50,2,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,II,60,2,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,30,II,55,2,F,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,40,1,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,6,II,60,1,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,70,1,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,III,80,3,F,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,65,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,45,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,III,100,3,B,1,NA,0.75,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,30,II,70,3,B,1,NA,0.75,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,50,3,B,1,NA,0.75,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,7,II,70,2,F,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,13,NA
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,3,I,35,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,II,70,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,45,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,45,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,II,60,4,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,50,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,II,70,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,15,II,75,3,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,II,65,3,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,45,3,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,45,3,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,II,55,3,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,45,3,B,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,75,3,B,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,40,3,B,1,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,45,3,B,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,4,I,40,3,B,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,4,I,45,1,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,45,1,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,III,90,3,A,1,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,4,I,50,3,B,2,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,75,3,B,2,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,7,III,80,3,A,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,II,65,3,A,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,75,2,F,1,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,II,65,2,C,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,7,I,40,2,F,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,II,60,4,B,0,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,15,III,80,3,B,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,15,II,55,3,B,2,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,30,2,B,1,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,30,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,45,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,3,I,45,3,A,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,6,I,45,3,B,2,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,30,I,50,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,40,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,45,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,3,II,60,3,B,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,30,3,C,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,15,I,50,3,C,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,II,65,3,C,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,III,90,3,C,1,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,I,45,2,B,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,40,I,45,3,A,1,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,II,65,5,A,1,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,5,III,85,5,A,1,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,40,3,A,1,NA,0.4,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,6,II,65,2,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,III,80,2,B,1,NA,0.3,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,2,I,45,3,B,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,45,3,C,1,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,1,I,45,3,B,0,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,26,10,I,45,3,A,1,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,33,2,VI,400,1,B,1,NA,0.6,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Rainbow Trout
78,2012-05-02,620,sunny,1.1,09:50:00,12:30:00,NA,NA,33,20,II,70,1,A,0,NA,0.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,Chinook Salmon
